text,label
Severe waterlogging on highway stretch in Abids after rain. Kindly look into this matter at the earliest.,waterlogging
Wastewater from drain flooding near railway crossing in Hitech City. This is a hazard and needs urgent attention.,sewage_overflow
Open well near Begumpet school road is dangerous for kids. This needs to be addressed before someone gets hurt.,others
Stray cattle roaming on metro station road in LB Nagar. This needs to be addressed before someone gets hurt.,others
Street lamp near near signal in Khairatabad is flickering and not stable. Kindly look into this matter at the earliest.,streetlight_or_electricity
"Due to potholes on beside flyover in Chintal, commuters are facing severe problems. This is affecting daily commuters and pedestrians.",pothole_road_damage
Roads submerged in water in Ramanthapur. Vehicles stuck. People are suffering due to this negligence.,waterlogging
All lights in Vanasthalipuram colony are not working since yesterday. This problem has been ignored for many days.,streetlight_or_electricity
Uncollected garbage has been lying near SR Nagar since yesterday. This issue is causing a lot of inconvenience to residents.,garbage
Rain water accumulating on colony road near Khairatabad. No outlet. Children and elderly are at risk.,waterlogging
Road condition is very poor with cuts and pits on temple street in Banjara Hills. This is affecting daily commuters and pedestrians.,pothole_road_damage
The street light near Miyapur residential lane is not functioning. Please send someone to fix this soon.,streetlight_or_electricity
Drain near Bowenpally lane is blocked and sewage backing up. People are suffering due to this negligence.,sewage_overflow
Smoke and dust from construction site near Tolichowki. This needs to be addressed before someone gets hurt.,others
LED street light installed but never turned on in Chintal. This problem has been ignored for many days.,streetlight_or_electricity
People are dumping trash openly near the market area in Lakdikapul. This problem has been ignored for many days.,garbage
"Drain is clogged near Uppal residential lane, causing backup into houses. Kindly look into this matter at the earliest.",sewage_overflow
Vehicles are slipping due to a large pit on the road in Miyapur. This is a hazard and needs urgent attention.,pothole_road_damage
Public tap running and wasting water near Tolichowki cross road. The situation is getting worse every day.,others
Road in our area Serilingampally is full of craters. Children can't walk safely. This needs to be addressed before someone gets hurt.,pothole_road_damage
Smoke and dust from construction site near Ramanthapur. Requesting the concerned department to resolve this urgently.,others
Bus stop shelter damaged near Khairatabad main road. Requesting the concerned department to resolve this urgently.,others
Waste not picked up from our colony in Jubilee Hills from the last 2 weeks. This is affecting daily commuters and pedestrians.,garbage
Vehicles are slipping due to a large pit on the road in Nagole. Kindly look into this matter at the earliest.,pothole_road_damage
Water submerged road near Ameerpet service road is impassable. This problem has been ignored for many days.,waterlogging
Knee-deep water in Hayathnagar locality after yesterday's rain. Children and elderly are at risk.,waterlogging
"There are cracks and holes all over the road in Jubilee Hills, very dangerous. This problem has been ignored for many days.",pothole_road_damage
Manhole is open and sewage is leaking near LB Nagar. The situation is getting worse every day.,sewage_overflow
Damaged road near Bowenpally is causing tire punctures and vehicle breakdowns. Please send someone to fix this soon.,pothole_road_damage
Trash and litter everywhere near residential lane in Vanasthalipuram. Very unhygienic. Requesting the concerned department to resolve this urgently.,garbage
The gutter near market area in Jeedimetla is blocked and overflowing. Children and elderly are at risk.,sewage_overflow
Damaged road near Dilsukhnagar is causing tire punctures and vehicle breakdowns. Kindly look into this matter at the earliest.,pothole_road_damage
"Rain water flooding school road in Kondapur, two-wheelers cannot pass. Children and elderly are at risk.",waterlogging
Ankle-deep water on school road in Dilsukhnagar for over a month. Please take immediate action.,waterlogging
Potholes have formed after recent road digging near Ramanthapur metro station road. This is a hazard and needs urgent attention.,pothole_road_damage
Bus stop shelter damaged near Dilsukhnagar service road. This needs to be addressed before someone gets hurt.,others
A dangerous pothole has developed on the colony road near KPHB Colony. Vehicles are getting damaged. Kindly look into this matter at the earliest.,pothole_road_damage
Water stagnation near Uppal lane for many days creating foul smell. No one has responded even after multiple complaints.,waterlogging
Trash and litter everywhere near junction in Ameerpet. Very unhygienic. Kindly look into this matter at the earliest.,garbage
All lights in Quthbullapur colony are not working from the last 2 weeks. This is affecting daily commuters and pedestrians.,streetlight_or_electricity
